Category ID,Category Name,Category Label,osm_class,osm_type,osm_tags,osm_extra_tags,mapping_confidence,mapping_source,mapping_note,evidence_match_count,evidence_top_osm_tags,evidence_previous_support_pct,evidence_final_support_pct,evidence_action,evidence_note
52f2ab2ebcbc57f1066b8b39,Shoe Repair Service,Business and Professional Services > Shoe Repair Service,"{'craft', 'shop'}","{'shoe_repair', 'shoemaker'}",craft=shoemaker; shop=shoe_repair,,high,exact_rule,,21,"shop=shoes (13, 61.9%); craft=shoemaker (4, 19.0%); shop=shoe_repair (2, 9.5%); craft=key_cutter (1, 4.8%); shop=trophy (1, 4.8%)",28.6,28.6,ignored noisy evidence,Ignored top shop=shoes because Shoe Repair Service should remain repair-specific.
4f04b1572fb6e1c99f3db0bf,Storage Facility,Business and Professional Services > Storage Facility,{'office'},{'storage_rental'},office=storage_rental,,high,exact_rule,,18,"man_made=works (3, 16.7%); amenity=parcel_locker (2, 11.1%); shop=storage_rental (2, 11.1%); shop=convenience (1, 5.6%); shop=garden_centre (1, 5.6%); building=warehouse (1, 5.6%); amenity=cafe (1, 5.6%); shop=agrarian (1, 5.6%)",0.0,0.0,reviewed,
52e81612bcbc57f1066b7a31,TV Station,Business and Professional Services > TV Station,{'office'},{'broadcaster'},office=broadcaster,,high,exact_rule,,7,"amenity=studio (3, 42.9%); office=company (1, 14.3%); building=yes (1, 14.3%); office=telecommunication (1, 14.3%); building=central_office (1, 14.3%)",0.0,0.0,reviewed,
5032781d91d4c4b30a586d5b,Tailor,Business and Professional Services > Tailor,"{'craft', 'shop'}",{'tailor'},craft=tailor; shop=tailor,,high,exact_rule+category_match_evidence,Tailor evidence shows shop=tailor as common alongside craft=tailor.,38,"shop=tailor (14, 36.8%); shop=clothes (7, 18.4%); craft=tailor (3, 7.9%); shop=sewing (3, 7.9%); shop=yes (2, 5.3%); craft=dressmaker (2, 5.3%); office=company (2, 5.3%); building=retail (1, 2.6%)",7.9,44.7,applied,Tailor evidence shows shop=tailor as common alongside craft=tailor.
63be6904847c3692a84b9b90,Technology Business,Business and Professional Services > Technology Business,{'office'},"{'graphic_design', 'it'}",office=graphic_design; office=it,,parent_union,parent_union,Parent category: union of descendant OSM mappings after category-match corrections.,0,,,,no evidence,
52f2ab2ebcbc57f1066b8b36,IT Service,Business and Professional Services > Technology Business > IT Service,{'office'},{'it'},office=it,,high,exact_rule,,43,"shop=computer (18, 41.9%); office=it (6, 14.0%); shop=electronics (3, 7.0%); building=yes (3, 7.0%); office=company (2, 4.7%); shop=mobile_phone (2, 4.7%); shop=copyshop (1, 2.3%); amenity=driving_school (1, 2.3%)",14.0,14.0,reviewed,
63be6904847c3692a84b9b91,Software Company,Business and Professional Services > Technology Business > Software Company,{'office'},{'it'},office=it,,high,exact_rule,,4,"shop=computer (2, 50.0%); office=it (1, 25.0%); amenity=Software Solutions (1, 25.0%)",25.0,25.0,reviewed,
63be6904847c3692a84b9b92,Website Designer,Business and Professional Services > Technology Business > Website Designer,{'office'},{'graphic_design'},office=graphic_design,,high,exact_rule,,3,"shop=yes (1, 33.3%); office=advertising_agency (1, 33.3%); landuse=commercial (1, 33.3%)",0.0,0.0,reviewed,
63be6904847c3692a84b9b93,Telecommunication Service,Business and Professional Services > Telecommunication Service,{'office'},{'telecommunication'},office=telecommunication,,high,exact_rule,,1,"shop=telecommunication (1, 100.0%)",0.0,0.0,reviewed,
63be6904847c3692a84b9b94,Translation Service,Business and Professional Services > Translation Service,{'office'},{'translator'},office=translator,,high,exact_rule,,1,"office=translator (1, 100.0%)",100.0,100.0,reviewed,
63be6904847c3692a84b9b95,Tutoring Service,Business and Professional Services > Tutoring Service,{'office'},{'tutoring'},office=tutoring,,high,exact_rule,,0,,,,no evidence,
52e81612bcbc57f1066b7a36,Warehouse,Business and Professional Services > Warehouse,{'building'},{'warehouse'},building=warehouse,,high,exact_rule,,13,"amenity=pharmacy (5, 38.5%); landuse=industrial (2, 15.4%); shop=doityourself (1, 7.7%); shop=supermarket (1, 7.7%); craft=stonemason (1, 7.7%); amenity=post_office (1, 7.7%); shop=sewing (1, 7.7%); landuse=commercial (1, 7.7%)",0.0,0.0,ignored noisy evidence,Ignored pharmacy/industrial evidence for Warehouse; direct mapping remains building=warehouse.
58daa1558bbb0b01f18ec1ac,Waste Management Service,Business and Professional Services > Waste Management Service,{'office'},{'waste_management_service'},office=waste_management_service,,high,exact_rule,,1,"building=industrial (1, 100.0%)",0.0,0.0,reviewed,
63be6904847c3692a84b9b96,Water Treatment Service,Business and Professional Services > Water Treatment Service,{'office'},{'water_treatment'},office=water_treatment,,high,exact_rule,,2,"shop=appliance (1, 50.0%); building=pumping_station (1, 50.0%)",0.0,0.0,reviewed,
56aa371be4b08b9a8d5734c5,Wedding Hall,Business and Professional Services > Wedding Hall,{'amenity'},{'events_venue'},amenity=events_venue,,high,exact_rule,,75,"amenity=community_centre (21, 28.0%); amenity=events_venue (18, 24.0%); building=yes (10, 13.3%); leisure=dance (6, 8.0%); building=commercial (6, 8.0%); amenity=restaurant (2, 2.7%); tourism=hotel (1, 1.3%); office=government (1, 1.3%)",24.0,24.0,reviewed,
63be6904847c3692a84b9b97,Welding Service,Business and Professional Services > Welding Service,{'craft'},{'welder'},craft=welder,,high,exact_rule,,0,,,,no evidence,
63be6904847c3692a84b9b98,Wholesaler,Business and Professional Services > Wholesaler,{'shop'},{'wholesale'},shop=wholesale,,high,exact_rule,,2,"shop=clothes (1, 50.0%); shop=electrical (1, 50.0%)",0.0,0.0,reviewed,
63be6904847c3692a84b9b99,"Writing, Copywriting and Technical Writing Service","Business and Professional Services > Writing, Copywriting and Technical Writing Service",{'office'},{'translator'},office=translator,,high,exact_rule,,0,,,,no evidence,
63be6904847c3692a84b9b9a,Community and Government,Community and Government,"{'amenity', 'building', 'club', 'emergency', 'healthcare', 'landuse', 'leisure', 'man_made', 'military', 'office', 'shop', 'tourism'}","{'animal_shelter', 'apartments', 'arts_centre', 'association', 'auditorium', 'base', 'books', 'caravan_site', 'cemetery', 'charity', 'college', 'community_centre', 'courthouse', 'diplomatic', 'dormitory', 'driving_school', 'fire_station', 'fitness_centre', 'flight_school', 'government', 'house', 'ice_rink', 'kindergarten', 'language_school', 'library', 'military', 'monastery', 'music_school', 'ngo', 'observatory', 'park', 'pitch', 'place_of_worship', 'police', 'polling_station', 'post_office', 'prison', 'probation_office', 'rehabilitation', 'rescue_service', 'research_institute', 'residential', 'restaurant', 'school', 'social', 'social_facility', 'sports_centre', 'stadium', 'summer_camp', 'theatre', 'toilets', 'townhall', 'track', 'training', 'university', 'waste_disposal', 'water_utility'}",amenity=animal_shelter; amenity=arts_centre; amenity=auditorium; amenity=college; amenity=community_centre; amenity=courthouse; amenity=driving_school; amenity=fire_station; amenity=flight_school; amenity=kindergarten; amenity=language_school; amenity=library; amenity=monastery; amenity=music_school; amenity=place_of_worship; amenity=police; amenity=polling_station; amenity=post_office; amenity=prison; amenity=research_institute; amenity=restaurant; amenity=school; amenity=social_facility; amenity=theatre; amenity=toilets; amenity=townhall; amenity=training; amenity=university; amenity=waste_disposal; building=apartments; building=dormitory; building=house; building=residential; building=university; club=social; emergency=rescue_service; healthcare=rehabilitation; landuse=cemetery; landuse=military; landuse=residential; leisure=fitness_centre; leisure=ice_rink; leisure=park; leisure=pitch; leisure=sports_centre; leisure=stadium; leisure=summer_camp; leisure=track; man_made=observatory; military=base; office=association; office=charity; office=diplomatic; office=government; office=ngo; office=probation_office; office=water_utility; shop=books; tourism=caravan_site,,parent_union,parent_union,Parent category: union of descendant OSM mappings after category-match corrections. Category-match evidence reviewed.,10,"amenity=community_centre (2, 20.0%); amenity=school (2, 20.0%); building=office (1, 10.0%); shop=gift (1, 10.0%); amenity=civil (1, 10.0%); building=service (1, 10.0%); office=yes (1, 10.0%); office=government (1, 10.0%)",50.0,50.0,recomputed parent union,Parent union recomputed after descendant mapping corrections.
63be6904847c3692a84b9b9b,Addiction Treatment Center,Community and Government > Addiction Treatment Center,"{'amenity', 'healthcare'}","{'rehabilitation', 'social_facility'}",amenity=social_facility; healthcare=rehabilitation,,high,exact_rule,,0,,,,no evidence,
4e52d2d203646f7c19daa8ae,Animal Shelter,Community and Government > Animal Shelter,{'amenity'},{'animal_shelter'},amenity=animal_shelter,,high,exact_rule,,16,"amenity=veterinary (4, 25.0%); shop=pet (4, 25.0%); building=yes (2, 12.5%); office=government (2, 12.5%); place=farm (1, 6.2%); amenity=animal_shelter (1, 6.2%); tourism=zoo (1, 6.2%); tourism=attraction (1, 6.2%)",6.2,6.2,reviewed,
5032891291d4c4b30a586d68,Assisted Living,Community and Government > Assisted Living,"{'amenity', 'building'}","{'residential', 'social_facility'}",amenity=social_facility; building=residential,,high,exact_rule,,140,"amenity=place_of_worship (24, 17.1%); amenity=pharmacy (22, 15.7%); tourism=hotel (13, 9.3%); landuse=residential (10, 7.1%); tourism=hostel (6, 4.3%); building=apartments (6, 4.3%); building=school (4, 2.9%); tourism=guest_house (4, 2.9%)",5.0,5.0,reviewed,
4bf58dd8d48988d15c941735,Cemetery,Community and Government > Cemetery,{'landuse'},{'cemetery'},landuse=cemetery,,high,exact_rule,,60,"landuse=cemetery (40, 66.7%); amenity=grave_yard (5, 8.3%); tourism=attraction (3, 5.0%); amenity=place_of_worship (3, 5.0%); historic=tomb (2, 3.3%); leisure=park (2, 3.3%); man_made=tower (1, 1.7%); amenity=crematorium (1, 1.7%)",66.7,66.7,reviewed,
52e81612bcbc57f1066b7a34,Community Center,Community and Government > Community Center,{'amenity'},{'community_centre'},amenity=community_centre,,high,exact_rule,,106,"amenity=place_of_worship (17, 16.0%); amenity=community_centre (14, 13.2%); office=government (10, 9.4%); office=political_party (6, 5.7%); building=yes (6, 5.7%); office=ngo (5, 4.7%); amenity=clinic (4, 3.8%); amenity=social_facility (3, 2.8%)",13.2,13.2,reviewed,
52e81612bcbc57f1066b7a32,Cultural Center,Community and Government > Cultural Center,{'amenity'},"{'arts_centre', 'community_centre'}",amenity=arts_centre; amenity=community_centre,,high,exact_rule,,55,"amenity=community_centre (9, 16.4%); building=yes (8, 14.5%); amenity=arts_centre (7, 12.7%); amenity=cafe (4, 7.3%); office=government (3, 5.5%); amenity=theatre (3, 5.5%); office=educational_institution (2, 3.6%); amenity=school (2, 3.6%)",29.1,29.1,reviewed,
63be6904847c3692a84b9b9c,Disabled Persons Service,Community and Government > Disabled Persons Service,{'amenity'},{'social_facility'},amenity=social_facility,,high,exact_rule,,0,,,,no evidence,
63be6904847c3692a84b9b9d,Domestic Abuse Treatment Center,Community and Government > Domestic Abuse Treatment Center,{'amenity'},{'social_facility'},amenity=social_facility,,high,exact_rule,,0,,,,no evidence,
63be6904847c3692a84b9b9e,Dump,Community and Government > Dump,{'amenity'},{'waste_disposal'},amenity=waste_disposal,,high,exact_rule,,0,,,,no evidence,
4bf58dd8d48988d13b941735,Education,Community and Government > Education,"{'amenity', 'building', 'club', 'leisure', 'shop'}","{'arts_centre', 'auditorium', 'books', 'college', 'community_centre', 'dormitory', 'driving_school', 'fitness_centre', 'flight_school', 'ice_rink', 'kindergarten', 'language_school', 'library', 'music_school', 'park', 'pitch', 'research_institute', 'restaurant', 'school', 'social', 'sports_centre', 'stadium', 'theatre', 'track', 'training', 'university'}",amenity=arts_centre; amenity=auditorium; amenity=college; amenity=community_centre; amenity=driving_school; amenity=flight_school; amenity=kindergarten; amenity=language_school; amenity=library; amenity=music_school; amenity=research_institute; amenity=restaurant; amenity=school; amenity=theatre; amenity=training; amenity=university; building=dormitory; building=university; club=social; leisure=fitness_centre; leisure=ice_rink; leisure=park; leisure=pitch; leisure=sports_centre; leisure=stadium; leisure=track; shop=books,,parent_union,parent_union,Parent category: union of descendant OSM mappings after category-match corrections.,516,"amenity=school (365, 70.7%); building=school (59, 11.4%); amenity=kindergarten (28, 5.4%); office=educational_institution (10, 1.9%); building=yes (9, 1.7%); amenity=college (5, 1.0%); building=kindergarten (4, 0.8%); amenity=childcare (4, 0.8%)",79.3,79.3,reviewed,
56aa371ce4b08b9a8d573570,Adult Education,Community and Government > Education > Adult Education,{'amenity'},{'training'},amenity=training,,high,exact_rule,,23,"office=educational_institution (7, 30.4%); amenity=school (5, 21.7%); amenity=community_centre (2, 8.7%); building=yes (2, 8.7%); amenity=restaurant (1, 4.3%); amenity=arts_centre (1, 4.3%); amenity=driving_school (1, 4.3%); amenity=prep_school (1, 4.3%)",0.0,0.0,reviewed,
63be6904847c3692a84b9b9f,Art School,Community and Government > Education > Art School,{'amenity'},{'school'},amenity=school,,high,exact_rule,,2,"amenity=school (1, 50.0%); amenity=childcare (1, 50.0%)",50.0,50.0,reviewed,
52e81612bcbc57f1066b7a43,Circus School,Community and Government > Education > Circus School,{'amenity'},{'school'},amenity=school,,high,exact_rule,,0,,,,no evidence,
4d4b7105d754a06372d81259,College and University,Community and Government > Education > College and University,"{'amenity', 'building', 'club', 'leisure', 'shop'}","{'arts_centre', 'auditorium', 'books', 'college', 'community_centre', 'dormitory', 'fitness_centre', 'ice_rink', 'library', 'park', 'pitch', 'research_institute', 'restaurant', 'school', 'social', 'sports_centre', 'stadium', 'theatre', 'track', 'university'}",amenity=arts_centre; amenity=auditorium; amenity=college; amenity=community_centre; amenity=library; amenity=research_institute; amenity=restaurant; amenity=school; amenity=theatre; amenity=university; building=dormitory; building=university; club=social; leisure=fitness_centre; leisure=ice_rink; leisure=park; leisure=pitch; leisure=sports_centre; leisure=stadium; leisure=track; shop=books,,parent_union,parent_union,Parent category: union of descendant OSM mappings after category-match corrections.,183,"amenity=school (91, 49.7%); amenity=college (17, 9.3%); building=yes (16, 8.7%); building=school (12, 6.6%); amenity=kindergarten (11, 6.0%); amenity=university (9, 4.9%); office=educational_institution (6, 3.3%); building=university (3, 1.6%)",67.8,67.8,reviewed,
4bf58dd8d48988d198941735,College Academic Building,Community and Government > Education > College and University > College Academic Building,{'building'},{'university'},building=university,,high,exact_rule,,237,"amenity=school (81, 34.2%); building=university (57, 24.1%); building=yes (33, 13.9%); amenity=university (22, 9.3%); amenity=college (9, 3.8%); amenity=kindergarten (9, 3.8%); building=school (8, 3.4%); building=college (5, 2.1%)",24.1,24.1,reviewed,
4bf58dd8d48988d197941735,College Administrative Building,Community and Government > Education > College and University > College Administrative Building,{'building'},{'university'},building=university,,high,exact_rule,,60,"building=university (13, 21.7%); building=yes (12, 20.0%); amenity=school (9, 15.0%); office=government (4, 6.7%); office=yes (3, 5.0%); amenity=university (3, 5.0%); amenity=townhall (2, 3.3%); office=university (1, 1.7%)",21.7,21.7,reviewed,
4bf58dd8d48988d199941735,College Arts Building,Community and Government > Education > College and University > College Arts Building,"{'amenity', 'building'}","{'arts_centre', 'university'}",amenity=arts_centre; building=university,,high,exact_rule,,17,"building=yes (7, 41.2%); building=university (3, 17.6%); amenity=school (2, 11.8%); office=educational_institution (2, 11.8%); shop=clothes (1, 5.9%); building=school (1, 5.9%); shop=musical_instrument (1, 5.9%)",17.6,17.6,reviewed,
